Key;NIBE Default;Intervall;Disabled;Device;Subdevice;Enum;Writeable;Comment;Relevant;Titel;Re­gister­typ;Re­gister;Divi­sions­faktor;Ein­heit;Vari­ablen­größe;Mindest­wert;Höchst­wert;Stan­dard­wert
h02702;;;;;;;;;no;Rückstellzeit Ventilator 4;MODBUS_HOLDING_REGISTER;2702;1;h;u8;1;24;4
h02703;;;;;;;;;no;Rückstellzeit Ventilator 4;MODBUS_HOLDING_REGISTER;2703;1;h;u8;1;24;4
h02704;;;;;;;;;no;Rückstellzeit Ventilator 4;MODBUS_HOLDING_REGISTER;2704;1;h;u8;1;24;4
h02705;;;;;;;;;no;Rückstellzeit Ventilator 4;MODBUS_HOLDING_REGISTER;2705;1;h;u8;1;24;4
h02706;;;;;;;;;no;Rückstellzeit Ventilator 4;MODBUS_HOLDING_REGISTER;2706;1;h;u8;1;24;4
h02707;;;;;;;;;no;Rückstellzeit Ventilator 4;MODBUS_HOLDING_REGISTER;2707;1;h;u8;1;24;4
h02708;;;;;;;;;no;Rückstellzeit Ventilator 4;MODBUS_HOLDING_REGISTER;2708;1;h;u8;1;24;4
h02709;;;;;;;;;no;Rückstellzeit Ventilator 4;MODBUS_HOLDING_REGISTER;2709;1;h;u8;1;24;4
h02710;;;;;;;;;no;Rückstellzeit Ventilator 4;MODBUS_HOLDING_REGISTER;2710;1;h;u8;1;24;4
h02711;;;;;;;;;no;Rückstellzeit Ventilator 4;MODBUS_HOLDING_REGISTER;2711;1;h;u8;1;24;4
h02712;;;;;;;;;no;Rückstellzeit Ventilator 4;MODBUS_HOLDING_REGISTER;2712;1;h;u8;1;24;4
h02713;;;;;;;;;no;Rückstellzeit Ventilator 4;MODBUS_HOLDING_REGISTER;2713;1;h;u8;1;24;4
h02714;;;;;;;;;no;Rückstellzeit Ventilator 4;MODBUS_HOLDING_REGISTER;2714;1;h;u8;1;24;4
h02715;;;;;;;;;no;Rückstellzeit Ventilator 4;MODBUS_HOLDING_REGISTER;2715;1;h;u8;1;24;4
h02728;;;;;;;;;no;Zeit zwischen Filterwechsel;MODBUS_HOLDING_REGISTER;2728;1;;u8;1;24;3
h02729;;;;;;;;;no;Zeit zwischen Filterwechsel;MODBUS_HOLDING_REGISTER;2729;1;;u8;1;24;3
h02730;;;;;;;;;no;Zeit zwischen Filterwechsel;MODBUS_HOLDING_REGISTER;2730;1;;u8;1;24;3
h02731;;;;;;;;;no;Zeit zwischen Filterwechsel;MODBUS_HOLDING_REGISTER;2731;1;;u8;1;24;3
h02740;;;;;;;;Kommandierung von aussen;?;AUX von Modbus;MODBUS_HOLDING_REGISTER;2740;1;;u8;0;68;0
h02741;;;;;;;;Kommandierung von aussen;?;AUX von Modbus;MODBUS_HOLDING_REGISTER;2741;1;;s16;0;0;0
h02742;;;;;;"{""0"": ""off"", ""*"": ""on"" }";;;no;Startassistent wurde ausgeführt;MODBUS_HOLDING_REGISTER;2742;1;;u8;0;1;1
h02743;;;X;VVM;SYS;;;;yes;Betriebsmodus;MODBUS_HOLDING_REGISTER;2743;1;;u8;0;2;0
h02745;;;X;ENERGY;HAUS;;;;yes;Phase Order L1;MODBUS_HOLDING_REGISTER;2745;1;;u8;1;128;1
h02746;;;X;ENERGY;HAUS;;;;yes;Phase Order L2;MODBUS_HOLDING_REGISTER;2746;1;;u8;1;128;2
h02747;;;X;ENERGY;HAUS;;;;yes;Phase Order L3;MODBUS_HOLDING_REGISTER;2747;1;;u8;1;128;4
h02752;;;;;;;;;no;id:3968;MODBUS_HOLDING_REGISTER;2752;1;;u16;1;3600;5
